IBM_EMAC_RX_COPY_THRESHOLD;84aee4889ee843f4cde1c3fb1acfd116733660ef;RVMVF
TIPC_CLUSTERS;8f92df6ad49da958d97e171762d0a97a3dc738f1;RVMVF
AR600x_DEBUG_UART_TX_PIN;af2bf4b4ee58d262a9a5c1d4ce6f81835058f8b5;RVMVF
SND_S3C64XX_SOC_I2S;03e6a88897f923ae2608569e66afba4766e1abf7;RIMF
USB_LH7A40X;82e6923e1862428b755ec306b3dbccf926849314;RIMF
FB_MSM_TVOUT;8eb26942ae6eea7976273e554ab7c4fb2a128e17;RIMF
X86_GOOD_APIC;593f4a788e5d09e9f00182561437461b0b564de4;RCINMF
HAVE_ARCH_PARSE_SRAT;698839fe04ae11f228074ad45614343c3921a6c6;RCINMF
AR9170_LEDS;b0006e69615868f3dfdfe2bd64eb11973f1208fc;RCINMF
BATTERY_PALMTX;4e9687d9c843dc34d368358a36f5f1610e4fbab3;MVOFNO
SND_SOC_SAMPLE_PSC_AC97;05ae3231801df8fdb4e1c0aa4aa6b8d7278eddde;MVOFNO
INPUT_WINBOND_CIR;5b2e303f6df1e0b1a903950c5d613a20c8c71a37;MVOFNO
FB_IMAC;7c08c9ae0c145807c0dae4a55f240fa3d4fd5262;MVOFS
SND_DT019X;14ff3e78304e3f7fe18f950c3aa0686e6800b3fb;MVOFS
HID_QUANTA;5e7ea11f603a0aeb77fd1bff0b242931ffe139de;MVOFS
IBM_NEW_EMAC_RX_SKB_HEADROOM;9aa3283595451ca093500ff0977b106e1f465586;RENAME
AT24;dd7f8dbe2b3c0611ba969cd867c10cb63d163e25;RENAME
IEEE80211_CRYPT_CCMP;274bfb8dc5ffa16cb073801bebe76ab7f4e2e73d;RENAME
USB_SERIAL_CP2101;03ee251546a9360cbb4c27c250d128dcbcfd9931;RENAME
ORION5X_WATCHDOG;3b937a7dbddbedd9457b33fcc8fa369c0c229c6e;RENAME
RAMZSWAP;16a4bfb9e9dfefbd28ee170fa3e259bc88d81eb5;RENAME
SQUASHFS_XATTRS;637d5c9a36bcb2b101401d52191ff3c7580f9068;RENAME
SND_S3C24XX_SOC_SIMTEC_HERMES;a964f34d8b516633d471191156963bae0d1bf730;RENAME
IR_CORE;6bda96447cef24fbf97a798b1ea664224d5fdc25;RENAME
WL1271;00d201001bd4e8a46e3d03c970abcb72256c368b;RENAME
BACKLIGHT_MBP_NVIDIA;23a9847f0d5252872c4fecb5d4f803c523bd9283;RENAME
USB_GADGET_CI13XXX_PCI;193ab2a6070039e7ee2b9b9bebea754a7c52fd1b;RENAME
USB_GADGET_DUMMY_HCD;193ab2a6070039e7ee2b9b9bebea754a7c52fd1b;RENAME
USB_GADGET_LANGWELL;193ab2a6070039e7ee2b9b9bebea754a7c52fd1b;RENAME
USB_GADGET_S3C2410;193ab2a6070039e7ee2b9b9bebea754a7c52fd1b;RENAME
GPIO_BASIC_MMIO_CORE;c103de240439dfee24ac50eb99c8be3a30d13323;RENAME
IBM_NEW_EMAC_MAL_CLR_ICINTSTAT;9aa3283595451ca093500ff0977b106e1f465586;RENAME
IBM_NEW_EMAC_NO_FLOW_CTRL;9aa3283595451ca093500ff0977b106e1f465586;RENAME
IBM_NEW_EMAC_RXB;9aa3283595451ca093500ff0977b106e1f465586;RENAME
DMAR_BROKEN_GFX_WA;d3f138106b4b40640dc667f0222fd9f137387b32;RENAME
PINMUX_SIRF;3bece55aa5356af0171aaa64fd9c4f7601c47f1c;RENAME
SND_SOC_SPEYSIDE_WM8962;6414261f0a2af00c6ffc80f847e9202344360bb4;RENAME
IWLWIFI_LEGACY_DEBUG;d31751679897441d89e6ae59da98f1424b3f7dfe;RENAME
