MEDIA_TUNER_MAX2165;95963cbcd0ee00026cc34ba84906ee4aa2029f4d;AVOMF
RTC_DRV_MC13783;43299f285937c907abcdd987c670c755194943cc;AVOMF
SND_USB_UA101;63978ab3e3e963db28093b53bb4598f2702e1ad7;AVOMF
MFD_MAX8925;d50f8f339f6901fccc9d4292b65ce8b69d7413d4;AVOMF
BACKLIGHT_88PM860X;d07e8bf83fd71567aaf9c27c3b133ab3cf8f3c4c;AVOMF
SPI_DAVINCI;358934a60d2180dcd1ed20691dbb66d4fb977ab2;AVOMF
HID_MOSART;77f720b71d88a3cbf574c113566a31c93099f97d;AVOMF
ADIS16209;671ece14bc58a88dea76b11c5745a09c33934663;AVOMF
ADIS16300;1e3864e63576e33dd1b26ab750ffaab3066aaba9;AVOMF
LEDS_NET5501;14e40f644b020d473415342461b7c62e3bb5e312;AVOMF
HID_ZYDACRON;a9885c8f7bf62e251fc178f838b9f0ee897c158a;AVOMF
BACKLIGHT_EP93XX;08b3924b24cdb1942393dc3009335a2153bd2eac;AVOMF
HYPERV_UTILS;c88c4e4c7a427ee65556f33e6327b604ec209ec3;AVOMF
INTEL_IDLE;2671717265ae6e720a9ba5f13fbec3a718983b65;AVOMF
ATOMIC64_SELFTEST;86a8938078a8bb518c5376de493e348c7490d506;AVOMF
VIDEO_TM6000;9701dc94a14e54a33c3c99744ec3a761f6385fc6;AVOMF
LEDS_MC13783;7fdcef8a414eaeb367b3696005b25283d62d195d;AVOMF
NET_SCTPPROBE;787a51a0878f7bee3a9a83040077301e1556b69a;AVOMF
MMC_SH_MMCIF;fdc50a9444b9781f4dd5aa5f7453300d2688cc5f;AVOMF
SQUASHFS_LZO;79cb8ced7eef53856b5a877db0544acf52e00c80;AVOMF
BMP085;5bf1d290b57e392eaf4bfb15c67f315fce4140be;AVOMF
SERIAL_MFD_HSU;d843fc6e9dc9bee7061b6833594860ea93ad98e1;AVOMF
SERIAL_MRST_MAX3110;225109957a74c571c49e860fcc4e81fa6df1079d;AVOMF
F71808E_WDT;96cb4eb019ce3185ec0d946a74b5a2202f5067c9;AVOMF
ACPI_APEI_ERST_DEBUG;2ff729d506e8db82d76a93bc963df4d0a4d46b57;AVOMF
IR_LIRC_CODEC;ca4146985db7cbb97816e9b961b8db79e63d9e86;AVOMF
LIRC_IGORPLUGUSB;14f184e6d19855384ec6468d6894a6e48ed3f869;AVOMF
CAN_ESD_USB2;96d8e90382dc336b5de401164597edfdc2e8d9f1;AVOMF
SND_SOC_TAVOREVB3;b0547a70db38ee851a32306ee2e1e43a1e0d28ea;AVOMF
BRCM80211_PCI;a9533e7ea3c410fed2f4cd8b3e1e213e48529b75;AVOMF
TTY_PRINTK;24b4b67d17c308aaa956b73ab1e88190f6642bbe;AVOMF
IMX_DMA;1f1846c6ceed07c03ef036a27864befe0f773997;AVOMF
USB_YUREX;6bc235a2e24a5ef677daee3fd4f74f6cd643e23c;AVOMF
SPEAKUP_SYNTH_DECTLK;c6e3fd22cd538365bfeb82997d5b89562e077d42;AVOMF
SPEAKUP_SYNTH_DTLK;c6e3fd22cd538365bfeb82997d5b89562e077d42;AVOMF
BLK_DEV_RBD;602adf400201636e95c3fed9f31fba54a3d7e844;AVOMF
ADIS16204;bb6f19eafe3a1a5dd937ce66668e70aeaa1b0bf4;AVOMF
XEN_BACKEND;df660251eb534649f90f9dcfe1da1cef4ea48a3e;AVOMF
CAN_SLCAN;a1044e36e457fb6dbdf90ce756d578b251d99b5e;AVOMF
X86_32_IRIS;82148d1d0b2f369851f2dff5088f7840f9f16abf;AVOMF
AD7298;e8ada962bc2e34e964d370f721994387df7b1363;AVOMF
SERIAL_PCH_UART;3c6a483275f47a2ef7119309ad3d791c10cf30da;AVOMF
SOC_CAMERA_OV9740;9bd060e492a2725c55404988ceed473a090bd04d;AVOMF
KEYBOARD_QT1070;bd7e4e85f3b8e5c7ea2f09d0b3350b264e339a14;AVOMF
MTD_LATCH_ADDR;dcfb81d61da1367e52f7f7e3ceff0d0044c3c7ee;AVOMF
SENSORS_PMBUS;442aba78728e77e03172ba83e905b9aff96febcf;AVOMF
HW_RANDOM_PICOXCELL;5efb94ee144c1c7290652495a0f4f29cae845a62;AVOMF
SENSORS_TWL4030_MADC;0070bddfe7275e5bc763884a8ac59651f4e79eab;AVOMF
TPS6105X;798a8eee44da56b4f2e000ff81dfb49d09c65b71;AVOMF
AD7606;b9618c0cacd7cf56cc3d073c1e9e9a8a3a12864e;AVOMF
FTMAC100;8d77c036b57cf813d838f859e11b6a188acdb1fb;AVOMF
DVB_DRXD;949a12e3a87281e38d3520823e7e171bbe45b448;AVOMF
SERIAL_XILINX_PS_UART;61ec9016988f5c030e96e3c8a42ee9e11b8517aa;AVOMF
CRYPTO_DEV_FSL_CAAM_CRYPTO_API;8e8ec596e6c0144e2dd500a57ee23dde9684df46;AVOMF
AD7780;d6f087ec9c7ba029419762273a685460c93c8454;AVOMF
GOOGLE_MEMCONSOLE;e561bc45920aade3f8a5aad9058a00e750af1345;AVOMF
KEYBOARD_MPR121;36682b81de32090f5c9fac165e71ab8939aab8c0;AVOMF
OLPC_XO1_RTC;cfee95977bea090ae5ec4fd442ebd381792d46c4;AVOMF
REGULATOR_AAT2870;f7eb6c5e8e5e1e96c36763778e9a78b9da6fcd31;AVOMF
SND_OMAP_SOC_OMAP4_HDMI;68d1c4a73c424061d0de760e04387e3e731c7da4;AVOMF
VIDEO_ADP1653;13abadad177074b84f6697639e1d4f64a55b1773;AVOMF
USB_NET2272;ceb80363b2ec1091dffd78064771e3d4679f69c7;AVOMF
REGULATOR_GPIO;3f0292ae8bb100cc8f96106a3de277df48134887;AVOMF
NVEC_LEDS;97cc26576fa2b0eb1aad1b29515bb0a32f86c45c;AVOMF
SND_SOC_DB1000;b2ce305dda483e59a78d5aa6e4211034c0cea38d;AVOMF
AB5500_CORE;3d5e2cabf11a65685e5067382ba4c4a76f18fcb7;AVOMF
CHARGER_MANAGER;3bb3dbbd56ea39e5537db8f8041ea95d28f16a7f;AVOMF
IP_NF_MATCH_RPFILTER;8f97339d3feb662037b86a925e692017c0b32323;AVOMF
AD5380;c03f2c5368183687660b1d39350a153aeb8a1a6a;AVOMF
VIA_WDT;dc3c56b703dad4aec8a9b3dd86f03a90d0c26a2d;AVOMF
LEDS_OT200;e9a4593cc5e36c6d47c87b439cb41c2568e7395f;AVOMF
DRM_EXYNOS_HDMI;d84083268bd707ebb8ed2f4fc26ebc7a0c453a83;AVOMF
BTRFS_FS_CHECK_INTEGRITY;c975dd469d748ce619c510050d4fb407c2398591;AVOMF
SXG;5db6b777f68603bf5a9eab891d83413ad894a074;AVOGMF
FB_VIA;6bde3ed98d9d0bc2e71b3123b003d5614debda74;AVOGMF
NET_DSA;91da11f870f00a3322b81c73042291d7f0be5a17;AVOGMF
USB_ATMEL;99e06e372378c5833a0c60274b645dfb2e4a4b08;AVOGMF
USB_SERIAL_ATEN2011;e6d69d91d575d0fb573d3103e1fdff6ec98e52b6;AVOGMF
IIO;847ec80bbaa76aae41062d6802cea9c1b2289f14;AVOGMF
CAIF;3908c6902372206cc582ecf459af889b09a150c9;AVOGMF
USB_ENESTORAGE;126bb03b461c2f03f2d2a43b9a587941bf146e0e;AVOGMF
RTL8192SE;85e09b40405b44b049500702beb6856646b4be46;AVOGMF
RTS5139;1dac4186bcc663cb8c2bcc59481aea8fe9124a6c;AVOGMF
KEXEC_JUMP;3ab83521378268044a448113c6aa9a9e245f4d2f;AVONMF
CMDLINE_BOOL;516cbf3730c49739629d66313b20bdc50c98aa2c;AVONMF
CMDLINE_OVERRIDE;516cbf3730c49739629d66313b20bdc50c98aa2c;AVONMF
SND_BF5XX_MULTICHAN_SUPPORT;67f854b910613eeffec4fe71e35c0cd8c32c82ec;AVONMF
DRM_I915_KMS;79e539453b34e35f39299a899d263b0a1f1670bd;AVONMF
DEVPTS_MULTIPLE_INSTANCES;e4adca27bcbb8a73c4cf1dfa71392654cfa33345;AVONMF
RD_BZIP2;30d65dbfe3add7f010a075991dc0bfeaebb7d9e1;AVONMF
EXOFS_DEBUG;b14f8ab2844987f013253dd04b708bde7fc1b52d;AVONMF
FSCACHE_DEBUG;06b3db1b9bccdc8c2c743122a89745279e5ecc46;AVONMF
TOUCHSCREEN_AD7879_SPI;b4be468cc1e65110d9144751bf7079dad6f142b7;AVONMF
USB_PWC_INPUT_EVDEV;e32a7eccd7f016928dd864711ac654e6db62c5f3;AVONMF
USB_GSPCA_SN9C20X_EVDEV;26e744b6b61066203fd57de0d3962353621e06f8;AVONMF
BFIN_JTAG_COMM_CONSOLE;0b91421857414f525690ee452c0b0acb6ab1dba3;AVONMF
KMEMCHECK_ENABLED_BY_DEFAULT;7d46d9e6dbffe8780aa8430a63543d3f7ba92860;AVONMF
KMEMCHECK_ONESHOT_BY_DEFAULT;7d46d9e6dbffe8780aa8430a63543d3f7ba92860;AVONMF
STMMAC_DA;47dd7a540b8a0cdc028914b7351fca0cf0a1d305;AVONMF
OPROFILE_EVENT_MULTIPLEX;4d4036e0e7299c6cbb2d2421b4b30b7a409ce61a;AVONMF
SERIAL_SH_SCI_DMA;73a19e4c0301908ce6346715fd08a74308451f5a;AVONMF
USB_FUNCTIONFS_GENERIC;c6c560085172c16a0141ab12ae765c7d1be68279;AVONMF
ZFCP_DIF;ef3eb71d8ba4fd9d48c5f9310bc9d90ca00323b4;AVONMF
AD2S1210_GPIO_INPUT;817e5c65c511d4a83686333ae75507deb4b55d5e;AVONMF
XZ_DEC_IA64;24fa0402a9b6a537e87e38341e78b7da86486846;AVONMF
XZ_DEC_SPARC;24fa0402a9b6a537e87e38341e78b7da86486846;AVONMF
NTSC_YCBCR;cffd9348a3ae87ac98a4b3c03a5359e28ad50b93;AVONMF
MMC_DW_IDMAC;f95f3850f7a9e1d49ebc5b6e72e7cc3ec3685b0b;AVONMF
FB_CYBER2000_I2C;b7ca01a9b20e3fdd11745227905e9ad8a99e0123;AVONMF
RT2800USB_RT53XX;aca355b9784fbc960c9caa6b30f953a965296420;AVONMF
PARAVIRT_TIME_ACCOUNTING;095c0aa83e52d6c3dd7168610746703921f570af;AVONMF
MAC80211_VERBOSE_MPATH_DEBUG;7646887a5390123475fdd621620b9f270b38df98;AVONMF
DM_DEBUG_SPACE_MAPS;991d9fa02da0dd1f843dc011376965e0c8c6c9b5;AVONMF
SQUASHFS_4K_DEVBLK_SIZE;7657cacf478940b995c2c73fdff981c13cc62c5c;AVONMF
IWLWIFI_P2P;0cb38d65efa0304e9a948fd7aef9c7d38ad8cbb9;AVONMF
MATOM;366d19e181be873c70f4aafca3931d77d781ccd7;AVONMCFF
JUMP_LABEL;45f81b1c96d9793e47ce925d257ea693ce0b193e;AVONMCFF
AR600x_DUAL_ANTENNA;30295c8936f3a426985e99bebb17d72bd7847910;AVONMCFF
DE2104X_DSL;b77e5228849fdcd7a5d73beb16b9ad99395236ec;AVMVF
SERIAL_ALTERA_UART_MAXPORTS;6b7d8f8b5c43f7bedda750d8a9dab0658da1d2ba;AVMVF
RCU_BOOST_PRIO;24278d148316d2180be6df40e06db013d8b232b8;AVMVF
SND_SOC_AD73311;0e77e78410245894e5ebde30dc68ced6daa81bce;AIMF
NET_DSA_TAG_DSA;cf85d08fdf4548ee46657ccfb7f9949a85145db5;AIMF
SND_SOC_PCM3008;1c0090c280da18f79e3e94168b5f3bfe4eb5f1c8;AIMF
SND_S6000_SOC_I2S;4b166da939012905f4c36fedada62067db31948e;AIMF
SND_SOC_MAX9877;9db9ed977d4f1a317f5f4d467d43025fa27223d8;AIMF
SND_SOC_AK4642;a3a83d9a7cb0ce3b1d100060d5ad777e7480b4f2;AIMF
FB_MSM_LCDC_PANEL;9d20015391dfc47f6371492925cc0333ac403414;AIMF
SND_SOC_WL1273;49d7ad9d8a5546d96061f08de1fb30241140849c;AIMF
SND_SOC_DMIC;a710770e05563fd5add9af686569ee9fa56bbd65;AIMF
SND_FIREWIRE_LIB;31ef9134eb52636d383a7d0626cbbd345cb94f2f;AIMF
SND_SOC_WM8915;c93993aca45a223452d2a95383b655c85878c6e8;AIMF
SND_SOC_RT5631;689b956e2cf87bf3f67163964d69bca97befafaa;AIMF
CPU_PM;ab10023e0088d5075354afc7cb9e72304757dddd;AIMF
SND_OMAP_SOC_DMIC;fd26f9474676bb2232ba9dded148edc41fd02ef4;AIMF
IR_NEC_DECODER;995187bed30c0545e8da88372e9807da0a85911e;FCUTOVF
GPIO_S5PV210;347ec4e47dd249c0620f429d8458fc42eed63e0e;FCUTOVF
DRM_PSB_MRST;0bbfa259ac9f678e3f3d1a7eb7f51d14840c6851;FCUTOVF
USB_GSPCA_PAC207;eeb00c604ad203a51a0b92e124bcc4f98ba7e2c0;FCUTOVF
USB_GSPCA_STK014;eeb00c604ad203a51a0b92e124bcc4f98ba7e2c0;FCUTOVF
USB_GSPCA_VC032X;eeb00c604ad203a51a0b92e124bcc4f98ba7e2c0;FCUTOVF
I2C_SMBUS;e2ca307439fb9df922c3e8891289a2ac05812fb7;FCUTOVF
COMEDI_ME_DAQ;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
COMEDI_ME4000;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
COMEDI_PCL730;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
COMEDI_S626;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
COMEDI_SERIAL2002;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
COMEDI_DAS6402;f1d7dbbef51a624ff0ec76f022802d677fdb9888;FCUTOVF
THINKPAD_ACPI_ALSA_SUPPORT;ff850c339a1a6a7724537160c73cdc09a483fc5d;FCFTVOF
RT2800USB_RT30XX;de1ebdceb6a4fe1b7073b81d273285b7c8bed312;FCFTVOF
ATA_BMDMA;9a7780c9acb821fe1c2b6fc53f74cc2556ff5364;FCFTVOF
BKL;6de5bd128d381ad88ac6d419a5e597048eb468cf;FCFTVOF
STRIP_ASM_SYMS;5d7d18f5bc507b60d3d8967e2739d5e6ffdd630f;AVOCFF
GCOV_PROFILE_ALL;2521f2c228ad750701ba4702484e31d876dbc386;AVOCFF
BCMA_DEBUG;8369ae33b705222aa05ab53c7d6b4458f4ed161b;AVOCFF
USB_DWC3_VERBOSE;72246da40f3719af3bfd104a2365b32537c27d83;AVOCFF
USB_PXA25X_SMALL;7a8576204333d133d58cbcc59dacf49a5546e3e4;RENAME
EXT4_FS_XATTR;03010a3350301baac2154fa66de925ae2981b7e3;RENAME
IXGBE_DCB;7a6b6f515f77d1c62a2f383b6dce18cb0af0cf4f;RENAME
ORION_WATCHDOG;3b937a7dbddbedd9457b33fcc8fa369c0c229c6e;RENAME
SPECTRA_EMU;bf46b9a92e45044d0b41beed61ae118e560dd3e4;RENAME
TIDSPBRIDGE_RECOVERY;b3d23688a15c4c332942f9428e0d708e7362e29e;RENAME
ZRAM;16a4bfb9e9dfefbd28ee170fa3e259bc88d81eb5;RENAME
SND_SOC_SAMSUNG_SMDK_WM8994;8c1b5306f0da93f5f9bb9aa7024828cb2b7ab387;RENAME
SND_SOC_SAMSUNG_SMDK_WM9713;8c1b5306f0da93f5f9bb9aa7024828cb2b7ab387;RENAME
WL12XX_SDIO;00d201001bd4e8a46e3d03c970abcb72256c368b;RENAME
USBIP_DEBUG;64e62426f40d1017a7ced93ee71d333529196365;RENAME
I2C_DESIGNWARE_PLATFORM;2373f6b9744d5373b886f3ce1a985193cca0a356;RENAME
IWLEGACY_DEBUG;d31751679897441d89e6ae59da98f1424b3f7dfe;RENAME
